imueclt,anweight,party_feel_closest
-0.7272727272727274,1.3236659,left
-0.7272727272727274,0.21519591,left
0.0,0.08073391,left
-0.36363636363636365,0.34386593,left
0.0,0.42045686,left
-0.7272727272727274,0.13801286,left
-0.7272727272727274,0.08232505,left
-0.7272727272727274,1.1351379,left
-0.5454545454545455,0.70143235,left
-0.5454545454545455,0.06579067,left
0.18181818181818177,0.13899043,left
-0.36363636363636365,0.31014088,left
-0.18181818181818177,0.9490955,left
-0.5454545454545455,0.11028964,left
-0.9090909090909092,1.3238643,left
-0.9090909090909092,0.38217774,left
-0.7272727272727274,0.114422105,left
-0.18181818181818177,0.109055094,left
0.0,0.19595523,left
-0.18181818181818177,0.048057828,left
-0.9090909090909092,0.3127494,left
-0.5454545454545455,0.372431,left
-0.5454545454545455,1.3238643,left
-0.9090909090909092,0.095651016,left
0.9090909090909091,1.0102668,left
-0.9090909090909092,1.3238645,left
-0.36363636363636365,0.42283946,left
0.18181818181818177,0.05158767,left
0.0,0.10047409,middle left
0.18181818181818177,0.09544661,middle left
0.36363636363636365,0.22214302,middle left
-0.36363636363636365,0.5365671,middle left
0.5454545454545454,0.11618819,middle left
0.0,0.27543792,middle left
0.18181818181818177,0.054651458,middle left
0.0,1.3236659,middle left
-0.18181818181818177,0.75496703,middle left
-0.36363636363636365,0.12189031,middle left
-0.18181818181818177,0.2180197,middle left
-0.5454545454545455,0.69691986,middle left
-0.36363636363636365,0.11381127,middle left
0.18181818181818177,0.40194088,middle left
-0.36363636363636365,0.36657268,middle left
0.0,0.30155247,middle left
0.0,0.2818611,middle left
0.0,0.12160441,middle left
0.0,0.0902723,middle left
-0.18181818181818177,0.3338157,middle left
0.18181818181818177,0.102491125,middle left
0.0,0.3027467,middle left
0.7272727272727273,0.12792477,middle left
0.18181818181818177,0.25656164,middle left
-0.36363636363636365,0.31544432,middle left
0.5454545454545454,0.28490525,middle left
-0.5454545454545455,0.15479836,middle left
0.0,0.34867233,middle left
-0.36363636363636365,0.060802206,middle left
0.0,0.09553995,middle left
-0.18181818181818177,0.22023581,middle left
0.18181818181818177,0.21999323,middle left
-0.5454545454545455,0.47000894,middle left
-0.36363636363636365,0.162076,middle left
-0.18181818181818177,0.46126106,middle left
0.7272727272727273,0.51117456,middle left
-0.18181818181818177,0.30155244,middle left
-0.36363636363636365,1.3238645,middle left
0.0,0.07769362,middle left
0.5454545454545454,0.10317534,middle left
0.36363636363636365,0.2643093,middle left
0.0,1.3238643,middle left
0.36363636363636365,0.16153651,middle left
0.5454545454545454,0.3968104,middle left
-0.5454545454545455,0.6616821,middle left
-0.5454545454545455,0.13608515,middle left
-0.18181818181818177,0.09211799,middle left
0.18181818181818177,0.28369537,middle left
0.36363636363636365,0.15229757,middle left
0.0,0.13777868,middle left
0.18181818181818177,0.045639355,middle left
0.18181818181818177,0.10664708,middle left
0.5454545454545454,0.05766211,middle left
-0.18181818181818177,0.18910746,middle left
0.0,0.111599945,middle left
0.0,0.30155244,middle left
0.9090909090909091,0.6795601,middle left
-0.36363636363636365,0.42045686,middle left
0.0,0.27038366,middle left
-0.9090909090909092,0.84682536,middle left
0.36363636363636365,0.04129785,middle left
-0.9090909090909092,0.16215909,middle left
-0.7272727272727274,0.04403058,middle left
0.18181818181818177,0.17249608,middle left
0.0,0.2374691,middle left
0.0,0.28369537,middle left
-0.18181818181818177,0.5515407,middle left
0.36363636363636365,0.12160441,middle left
-0.36363636363636365,0.27235812,middle left
0.18181818181818177,0.35562235,middle left
0.0,0.101897456,middle left
0.0,0.925077,middle right
-0.36363636363636365,0.17090514,middle right
-0.36363636363636365,0.38199866,middle right
0.9090909090909091,0.047825508,middle right
-0.18181818181818177,0.19975467,middle right
0.5454545454545454,0.055206582,middle right
0.5454545454545454,0.42516136,middle right
-0.18181818181818177,0.054141592,middle right
0.0,0.16183701,middle right
0.5454545454545454,0.35303208,middle right
0.9090909090909091,0.038699605,middle right
0.18181818181818177,0.16786115,middle right
0.7272727272727273,0.55558914,middle right
0.0,0.15526402,middle right
-0.36363636363636365,0.22457482,middle right
0.36363636363636365,0.4269993,middle right
0.0,0.22803932,middle right
0.0,1.1030813,middle right
0.9090909090909091,0.17354122,middle right
0.36363636363636365,0.063962385,middle right
0.0,0.43157864,middle right
0.0,0.12845486,middle right
0.0,0.32433465,middle right
0.18181818181818177,0.33062372,middle right
0.36363636363636365,0.12667987,middle right
0.5454545454545454,0.57643825,middle right
0.36363636363636365,0.23973201,middle right
0.9090909090909091,0.33525828,middle right
0.36363636363636365,0.08214058,middle right
0.0,0.043629494,middle right
0.18181818181818177,0.473632,middle right
0.0,0.092465535,middle right
0.18181818181818177,0.38345438,middle right
0.18181818181818177,0.119560294,middle right
-0.36363636363636365,1.3238645,middle right
0.0,0.16216733,middle right
0.7272727272727273,0.39144412,middle right
0.0,1.3238645,middle right
0.36363636363636365,0.07739921,middle right
-0.18181818181818177,1.1583476,middle right
0.0,0.26229855,middle right
0.18181818181818177,0.7006819,middle right
-0.18181818181818177,0.25690973,middle right
-0.9090909090909092,0.77732116,middle right
0.0,0.39902058,middle right
0.36363636363636365,0.099154934,middle right
0.18181818181818177,0.10376495,middle right
0.0,0.1729862,middle right
0.36363636363636365,0.23855577,middle right
0.5454545454545454,0.45005766,middle right
0.18181818181818177,1.3238645,middle right
-0.36363636363636365,0.14908034,middle right
0.5454545454545454,0.1594869,middle right
-0.18181818181818177,0.3525248,middle right
-0.18181818181818177,0.10372264,middle right
-0.18181818181818177,0.23237638,middle right
0.0,0.4609019,middle right
-0.36363636363636365,0.36417902,middle right
0.36363636363636365,0.35286197,middle right
0.18181818181818177,0.08725899,middle right
-0.18181818181818177,0.21263072,middle right
0.0,0.103764966,middle right
0.7272727272727273,0.09881045,middle right
0.36363636363636365,0.27555737,middle right
0.18181818181818177,0.46916294,right
0.7272727272727273,0.16872005,right
0.36363636363636365,0.28813544,right
0.36363636363636365,0.7973725,right
0.7272727272727273,1.0476283,right
0.9090909090909091,0.11663257,right
0.5454545454545454,0.30155247,right
0.36363636363636365,0.2321347,right
0.36363636363636365,0.20072679,right
0.18181818181818177,0.12779364,right
0.18181818181818177,0.27798086,right
0.7272727272727273,0.39526898,right
0.5454545454545454,0.5096848,right
-0.9090909090909092,0.5652098,right
0.9090909090909091,0.65230185,right
0.9090909090909091,0.14140427,right
0.9090909090909091,0.123529755,right
0.7272727272727273,0.05771568,right
0.36363636363636365,0.6690131,right
0.36363636363636365,0.46025607,right
0.9090909090909091,0.43957788,right
0.9090909090909091,0.23609287,right
0.0,0.06991398,right
0.36363636363636365,0.79804116,right
0.7272727272727273,0.40284938,right
0.9090909090909091,0.03693064,right
0.18181818181818177,0.07684516,right
0.7272727272727273,0.23324628,right
0.0,0.28147832,right
0.36363636363636365,0.24028936,right
0.36363636363636365,0.17940208,right
0.7272727272727273,0.37918305,right
0.36363636363636365,0.05687139,right
0.0,0.06690894,right
0.0,0.20094818,right
0.7272727272727273,0.07447368,right
0.5454545454545454,0.2644665,right
