imueclt,anweight,party_feel_closest
-0.18181818181818177,0.37778822,left
-0.5454545454545455,0.3338157,left
-0.7272727272727274,0.17289783,left
-0.36363636363636365,0.11585063,left
-0.5454545454545455,0.3931305,left
-0.7272727272727274,0.30410862,left
-0.7272727272727274,0.13801286,left
-0.5454545454545455,0.22220491,left
0.0,0.55658126,left
0.18181818181818177,0.05158767,left
-0.5454545454545455,0.20499675,left
-0.7272727272727274,1.3238645,left
-0.5454545454545455,0.06690894,left
0.36363636363636365,0.16212454,left
-0.36363636363636365,0.34386593,left
-0.36363636363636365,0.16093153,left
-0.18181818181818177,0.58381903,left
-0.5454545454545455,0.07236499,left
-0.7272727272727274,0.78134537,left
-0.5454545454545455,0.06579067,left
-0.36363636363636365,0.1818512,left
-0.36363636363636365,0.11651409,left
-0.7272727272727274,1.3238643,left
0.36363636363636365,0.16271207,left
-0.5454545454545455,0.21022843,left
-0.9090909090909092,0.095651016,left
-0.9090909090909092,1.3238645,left
0.0,0.13819683,left
0.0,0.23023538,left
-0.7272727272727274,0.09286898,left
-0.9090909090909092,0.17426597,left
-0.9090909090909092,0.22220494,left
-0.5454545454545455,0.280044,left
0.9090909090909091,0.40063697,left
-0.9090909090909092,0.35108042,left
-0.5454545454545455,0.28449947,left
-0.18181818181818177,1.3238645,left
0.0,0.12845486,middle left
0.0,0.09127872,middle left
-0.9090909090909092,0.12923826,middle left
0.5454545454545454,0.5161507,middle left
-0.5454545454545455,0.23324628,middle left
-0.36363636363636365,0.37834403,middle left
0.0,0.26572496,middle left
0.0,0.46649256,middle left
0.5454545454545454,0.21574184,middle left
0.36363636363636365,0.12160441,middle left
0.0,0.049507264,middle left
0.36363636363636365,0.16153651,middle left
-0.5454545454545455,0.24617158,middle left
-0.36363636363636365,0.36657268,middle left
0.0,0.2754379,middle left
-0.18181818181818177,0.17084609,middle left
-0.36363636363636365,0.162076,middle left
0.36363636363636365,0.27798086,middle left
-0.18181818181818177,0.117543094,middle left
-0.18181818181818177,0.18910746,middle left
0.18181818181818177,0.10664708,middle left
0.18181818181818177,0.40194088,middle left
0.5454545454545454,0.28490525,middle left
0.5454545454545454,0.11618819,middle left
0.0,0.16370428,middle left
0.0,0.27038366,middle left
0.0,0.54653525,middle left
-0.18181818181818177,0.2180197,middle left
0.0,0.11663257,middle left
-0.18181818181818177,0.588903,middle left
0.36363636363636365,0.12976523,middle left
0.7272727272727273,0.51117456,middle left
-0.18181818181818177,0.30155244,middle left
0.0,0.18976213,middle left
0.5454545454545454,0.13517718,middle left
-0.18181818181818177,0.85076094,middle left
-0.36363636363636365,0.79973817,middle left
0.7272727272727273,0.10895584,middle left
-0.36363636363636365,0.12189031,middle left
0.0,0.22311966,middle left
0.0,0.10047409,middle left
0.0,0.0902723,middle left
0.5454545454545454,0.106591724,middle left
0.5454545454545454,0.038699605,middle left
-0.5454545454545455,0.67275184,middle left
0.0,0.16260028,middle left
-0.5454545454545455,0.64409244,middle left
0.0,0.06360318,middle left
-0.18181818181818177,0.19209859,middle left
-0.18181818181818177,0.2719377,middle left
-0.18181818181818177,0.24320082,middle left
0.0,0.28369537,middle left
0.0,0.523839,middle left
0.18181818181818177,0.33525828,middle left
-0.36363636363636365,0.11403173,middle left
0.36363636363636365,0.5777586,middle left
-0.5454545454545455,0.13608515,middle left
0.0,0.14391424,middle left
-0.18181818181818177,0.75496703,middle left
0.0,0.111599945,middle left
0.36363636363636365,0.13519183,middle left
0.0,0.06942707,middle left
-0.18181818181818177,0.2721703,middle left
-0.7272727272727274,0.04403058,middle left
-0.5454545454545455,0.28782848,middle left
0.36363636363636365,0.22311966,middle left
-0.36363636363636365,0.11381127,middle left
-0.36363636363636365,0.04647404,middle left
0.0,0.2826049,middle left
0.5454545454545454,0.3968104,middle left
0.0,0.34867233,middle left
-0.18181818181818177,0.20498225,middle right
-0.18181818181818177,1.1030813,middle right
0.18181818181818177,0.29240704,middle right
0.9090909090909091,0.038699605,middle right
0.5454545454545454,0.22515954,middle right
0.18181818181818177,0.10372264,middle right
0.5454545454545454,0.36093432,middle right
0.7272727272727273,0.107597955,middle right
-0.36363636363636365,1.3238645,middle right
0.0,0.25875628,middle right
0.0,0.102386475,middle right
0.36363636363636365,0.35286197,middle right
0.9090909090909091,0.17354122,middle right
-0.18181818181818177,0.27258295,middle right
0.36363636363636365,0.13596885,middle right
0.0,0.23324628,middle right
0.5454545454545454,0.0946566,middle right
0.18181818181818177,0.08117678,middle right
-0.5454545454545455,0.27326763,middle right
0.0,0.9169618,middle right
0.0,0.09544661,middle right
0.36363636363636365,0.59718525,middle right
0.18181818181818177,0.13899043,middle right
-0.36363636363636365,0.13437259,middle right
0.0,0.4609019,middle right
0.7272727272727273,0.39144412,middle right
0.0,0.08725899,middle right
-0.18181818181818177,0.39902058,middle right
0.18181818181818177,0.10376495,middle right
0.5454545454545454,0.42516136,middle right
0.36363636363636365,0.37748352,middle right
0.18181818181818177,0.25017285,middle right
-0.7272727272727274,0.52073646,middle right
-0.18181818181818177,0.29267672,middle right
-0.5454545454545455,0.086772725,middle right
0.5454545454545454,0.68201786,middle right
-0.36363636363636365,0.38199866,middle right
-0.36363636363636365,0.055122692,middle right
0.0,0.14777084,middle right
0.0,0.22803932,middle right
-0.5454545454545455,0.34082258,middle right
0.18181818181818177,0.38345438,middle right
-0.9090909090909092,0.77732116,middle right
0.7272727272727273,0.55558914,middle right
-0.18181818181818177,0.21263072,middle right
-0.5454545454545455,0.14777084,middle right
-0.18181818181818177,0.32166973,middle right
0.5454545454545454,1.0355334,middle right
-0.36363636363636365,0.7477343,middle right
-0.36363636363636365,0.12845486,middle right
0.0,0.4821347,middle right
-0.9090909090909092,0.060945153,middle right
0.36363636363636365,0.23855577,middle right
0.9090909090909091,0.18131082,middle right
0.0,0.473632,middle right
-0.9090909090909092,0.18593362,middle right
0.5454545454545454,0.26018414,middle right
0.18181818181818177,0.6773098,right
0.18181818181818177,1.0731342,right
0.5454545454545454,0.27723357,right
0.7272727272727273,0.08725899,right
0.36363636363636365,0.17940208,right
0.7272727272727273,0.07447368,right
0.5454545454545454,0.11782725,right
0.36363636363636365,0.28490525,right
-0.7272727272727274,0.6152736,right
0.5454545454545454,0.6635229,right
0.9090909090909091,0.13009207,right
0.7272727272727273,1.3238642,right
-0.5454545454545455,0.2669762,right
0.7272727272727273,1.2416854,right
0.7272727272727273,1.3238645,right
0.5454545454545454,0.47409463,right
0.7272727272727273,0.06579067,right
0.18181818181818177,0.33062372,right
0.5454545454545454,0.22762254,right
-0.36363636363636365,0.2525667,right
0.5454545454545454,0.5096848,right
0.5454545454545454,0.2286787,right
-0.9090909090909092,0.034836493,right
0.9090909090909091,0.16903217,right
0.9090909090909091,0.20824687,right
0.9090909090909091,0.14140427,right
0.0,0.16212454,right
0.36363636363636365,0.46025607,right
0.36363636363636365,0.4376835,right
0.18181818181818177,0.08149638,right
0.36363636363636365,0.24028936,right
0.9090909090909091,0.12750545,right
0.18181818181818177,0.20371675,right
0.36363636363636365,0.5765341,right
0.36363636363636365,0.1676253,right
