imueclt,anweight,party_feel_closest
-0.9090909090909092,0.76235414,left
-0.7272727272727274,0.38864112,left
0.0,0.91679144,left
-0.18181818181818177,0.10828316,left
0.0,0.5521826,left
-0.18181818181818177,0.054313693,left
-0.5454545454545455,0.70143235,left
0.0,0.9502628,left
-0.5454545454545455,0.06579067,left
-0.18181818181818177,0.58381903,left
-0.9090909090909092,1.3238642,left
-0.5454545454545455,0.3357224,left
-0.9090909090909092,0.46126106,left
-0.18181818181818177,1.3238645,left
-0.5454545454545455,0.056871403,left
0.18181818181818177,0.05158767,left
-0.7272727272727274,0.106591724,left
-0.7272727272727274,0.17289783,left
-0.9090909090909092,0.45244995,left
-0.7272727272727274,0.30410862,left
-0.9090909090909092,1.3238645,left
0.0,0.24013658,left
-0.9090909090909092,0.35108042,left
0.0,0.42045686,left
-0.7272727272727274,0.13801286,left
0.0,0.35584196,left
-0.5454545454545455,0.5534915,left
-0.18181818181818177,0.31544432,middle left
-0.7272727272727274,0.063752726,middle left
-0.9090909090909092,0.84682536,middle left
-0.18181818181818177,0.22924386,middle left
0.0,0.60310495,middle left
0.36363636363636365,0.12160441,middle left
-0.18181818181818177,0.5515407,middle left
0.0,0.07769362,middle left
-0.36363636363636365,1.184588,middle left
0.0,0.09127872,middle left
0.0,0.06214383,middle left
-0.36363636363636365,0.3352506,middle left
-0.36363636363636365,0.060802206,middle left
-0.36363636363636365,0.31544432,middle left
0.5454545454545454,1.3238645,middle left
-0.5454545454545455,0.11663257,middle left
-0.18181818181818177,0.2314321,middle left
0.0,0.06942707,middle left
-0.36363636363636365,0.36657268,middle left
0.5454545454545454,0.28490525,middle left
-0.18181818181818177,0.30155244,middle left
-0.36363636363636365,1.3238645,middle left
-0.36363636363636365,0.047911238,middle left
0.36363636363636365,0.78184915,middle left
0.0,0.24052721,middle left
0.0,0.54653525,middle left
0.5454545454545454,0.34040025,middle left
0.18181818181818177,0.08076826,middle left
-0.18181818181818177,0.588903,middle left
-0.18181818181818177,0.1950677,middle left
0.5454545454545454,0.13517718,middle left
-0.5454545454545455,0.35108042,middle left
-0.9090909090909092,0.063752726,middle left
-0.36363636363636365,0.42045686,middle left
0.0,0.25304717,middle left
-0.36363636363636365,1.3238645,middle left
-0.18181818181818177,0.09026561,middle left
-0.9090909090909092,0.8854352,middle left
-0.36363636363636365,0.12189031,middle left
-0.5454545454545455,0.13517718,middle left
-0.36363636363636365,0.164786,middle left
0.5454545454545454,0.21999323,middle left
-0.5454545454545455,0.31198916,middle left
0.5454545454545454,0.12923826,middle left
0.0,0.13517718,middle left
0.7272727272727273,0.20752993,middle left
-0.18181818181818177,0.3611438,middle left
0.0,0.103764966,middle left
0.5454545454545454,0.08581877,middle left
0.9090909090909091,0.48105443,middle left
-0.36363636363636365,0.43174264,middle left
0.36363636363636365,0.24307518,middle left
-0.18181818181818177,0.85076094,middle left
-0.5454545454545455,0.64409244,middle left
0.0,0.34867233,middle left
0.36363636363636365,0.10899844,middle left
-0.5454545454545455,0.15502545,middle left
0.0,0.09553995,middle left
0.0,0.28886795,middle left
-0.36363636363636365,0.33889925,middle left
0.0,0.048230585,middle left
0.18181818181818177,0.33525828,middle left
-0.36363636363636365,0.0489387,middle left
0.18181818181818177,0.10664708,middle left
0.18181818181818177,0.060802206,middle left
-0.9090909090909092,0.3902762,middle left
-0.18181818181818177,0.18910746,middle left
0.9090909090909091,0.9663104,middle left
-0.18181818181818177,0.24399126,middle left
-0.36363636363636365,0.7639447,middle left
0.0,0.36051026,middle left
-0.18181818181818177,0.215119,middle left
-0.36363636363636365,0.04753625,middle left
-0.5454545454545455,0.13517718,middle left
0.0,0.14391424,middle left
0.0,0.081176795,middle left
-0.9090909090909092,0.2840552,middle right
0.18181818181818177,0.16786115,middle right
-0.5454545454545455,0.66124743,middle right
-0.36363636363636365,0.06942707,middle right
0.0,0.12845486,middle right
0.36363636363636365,0.07739921,middle right
-0.36363636363636365,0.2811936,middle right
0.0,0.4609019,middle right
-0.36363636363636365,0.49405247,middle right
0.0,0.09544661,middle right
0.9090909090909091,0.038699605,middle right
0.0,0.26229855,middle right
0.0,0.095651016,middle right
0.36363636363636365,0.08888855,middle right
-0.7272727272727274,0.9502628,middle right
-0.18181818181818177,0.054141592,middle right
0.0,0.23324628,middle right
0.36363636363636365,0.27798086,middle right
0.0,0.22803932,middle right
-0.18181818181818177,0.16929258,middle right
-0.18181818181818177,0.6665579,middle right
0.0,0.7477343,middle right
-0.18181818181818177,0.19595523,middle right
0.36363636363636365,0.27555737,middle right
0.9090909090909091,0.047825508,middle right
-0.36363636363636365,1.3238645,middle right
0.7272727272727273,0.55558914,middle right
0.5454545454545454,0.42516136,middle right
0.36363636363636365,0.4269993,middle right
0.5454545454545454,0.0946566,middle right
-0.18181818181818177,0.4544635,middle right
0.18181818181818177,0.119560294,middle right
0.0,0.05071257,middle right
0.0,0.30829272,middle right
-0.18181818181818177,0.39902058,middle right
0.18181818181818177,0.09611565,middle right
-0.18181818181818177,0.17011313,middle right
-0.36363636363636365,0.06690894,middle right
0.36363636363636365,0.09160248,middle right
-0.18181818181818177,0.35179457,middle right
0.0,0.08725899,middle right
0.0,1.0020479,middle right
0.7272727272727273,0.107597955,middle right
0.18181818181818177,0.080918506,middle right
-0.18181818181818177,1.3238645,middle right
-0.36363636363636365,0.89289725,middle right
0.9090909090909091,0.20661065,middle right
-0.5454545454545455,0.4606979,middle right
0.18181818181818177,0.7006819,middle right
0.18181818181818177,0.40284938,middle right
0.36363636363636365,0.099154934,middle right
-0.36363636363636365,0.7477343,middle right
0.0,0.092465535,middle right
0.36363636363636365,0.27798086,middle right
-0.18181818181818177,0.20097044,middle right
0.5454545454545454,0.122475594,right
0.0,0.20094818,right
0.0,0.09027229,right
0.18181818181818177,0.08149638,right
-0.18181818181818177,0.06360318,right
0.36363636363636365,0.6690131,right
0.9090909090909091,0.11663257,right
0.36363636363636365,0.473632,right
0.7272727272727273,0.5238143,right
0.36363636363636365,0.40663865,right
0.7272727272727273,0.16872005,right
0.7272727272727273,0.092465535,right
0.5454545454545454,0.5382311,right
0.9090909090909091,0.09936386,right
0.9090909090909091,0.11057553,right
0.5454545454545454,0.22869827,right
0.36363636363636365,0.21468475,right
