imueclt,anweight,party_feel_closest
-0.5454545454545455,0.162076,left
0.36363636363636365,0.16212454,left
-0.9090909090909092,0.25610402,left
0.18181818181818177,0.27458155,left
0.0,0.19595523,left
-0.5454545454545455,0.372431,left
-0.36363636363636365,0.34386593,left
0.0,0.09199608,left
0.9090909090909091,1.0102668,left
-0.36363636363636365,0.107597955,left
-0.5454545454545455,0.280044,left
-0.9090909090909092,1.3238643,left
-0.5454545454545455,0.29190952,left
-0.5454545454545455,0.5534915,left
-0.36363636363636365,0.63346153,left
0.36363636363636365,0.16271207,left
-0.9090909090909092,1.3238645,left
-0.5454545454545455,0.12667987,left
-0.5454545454545455,0.3931305,left
-0.9090909090909092,0.6262899,left
-0.7272727272727274,1.3238643,left
-0.9090909090909092,0.22220494,left
0.0,0.14184768,left
-0.5454545454545455,0.20499675,left
-0.18181818181818177,0.1950677,middle left
0.0,0.048230585,middle left
-0.36363636363636365,1.3238645,middle left
-0.5454545454545455,0.38864112,middle left
0.18181818181818177,0.19830987,middle left
-0.18181818181818177,0.058316287,middle left
-0.9090909090909092,0.65230185,middle left
0.0,0.07964969,middle left
0.0,0.13777868,middle left
0.0,0.36051026,middle left
0.0,0.45479086,middle left
0.18181818181818177,0.20409732,middle left
-0.18181818181818177,0.13879953,middle left
0.0,0.10376495,middle left
0.0,0.23324628,middle left
0.0,0.10664708,middle left
-0.18181818181818177,0.3611438,middle left
-0.36363636363636365,1.3238645,middle left
-0.36363636363636365,0.04647404,middle left
-0.5454545454545455,0.09193349,middle left
-0.7272727272727274,0.12923826,middle left
-0.5454545454545455,0.036070555,middle left
0.0,0.54653525,middle left
-0.18181818181818177,0.22023581,middle left
0.0,0.27694744,middle left
-0.5454545454545455,0.42554206,middle left
-0.9090909090909092,1.3238643,middle left
0.5454545454545454,0.14365382,middle left
-0.36363636363636365,0.27235812,middle left
0.0,0.857043,middle left
-0.18181818181818177,0.09211799,middle left
-0.36363636363636365,0.31544432,middle left
0.36363636363636365,0.12160441,middle left
0.0,1.3236659,middle left
0.5454545454545454,1.3238645,middle left
-0.18181818181818177,0.24399124,middle left
0.0,0.17998353,middle left
-0.36363636363636365,0.54296577,middle left
-0.18181818181818177,1.3238645,middle left
-0.18181818181818177,0.2180197,middle left
-0.36363636363636365,0.13861534,middle left
-0.36363636363636365,0.46025607,middle left
-0.18181818181818177,0.588903,middle left
-0.9090909090909092,0.8854352,middle left
0.7272727272727273,0.10895584,middle left
0.5454545454545454,0.21999323,middle left
0.0,0.06690894,middle left
-0.36363636363636365,0.43174264,middle left
0.18181818181818177,0.103764966,middle left
0.18181818181818177,0.4637355,middle left
0.18181818181818177,0.40194088,middle left
0.5454545454545454,0.28490525,middle left
-0.9090909090909092,0.76394445,middle left
0.18181818181818177,0.09544661,middle left
-0.36363636363636365,0.7639447,middle left
0.0,0.26572496,middle left
0.0,0.4584809,middle left
0.0,0.122005835,middle left
0.5454545454545454,0.37241134,middle left
-0.9090909090909092,0.3902762,middle left
0.0,0.523839,middle left
0.5454545454545454,0.21574184,middle left
-0.36363636363636365,0.11403173,middle left
0.0,0.18917201,middle left
0.9090909090909091,0.6795601,middle left
-0.36363636363636365,0.14472999,middle left
0.18181818181818177,0.13508818,middle left
0.18181818181818177,0.101897456,middle left
0.36363636363636365,0.1956719,middle left
0.0,0.060802206,middle left
-0.5454545454545455,0.39221862,middle left
0.36363636363636365,0.15229757,middle left
-0.18181818181818177,0.18910746,middle left
0.5454545454545454,0.14140427,middle left
-0.5454545454545455,0.38164878,middle right
0.36363636363636365,0.099154934,middle right
0.18181818181818177,0.080918506,middle right
0.5454545454545454,0.0946566,middle right
-0.5454545454545455,0.047483135,middle right
0.0,0.08725899,middle right
0.18181818181818177,0.119560294,middle right
0.18181818181818177,0.0912433,middle right
-0.18181818181818177,0.20097044,middle right
-0.9090909090909092,0.77732116,middle right
0.5454545454545454,0.31237015,middle right
-0.36363636363636365,0.22457482,middle right
0.18181818181818177,0.40284938,middle right
0.18181818181818177,0.22425073,middle right
0.18181818181818177,0.1939665,middle right
0.5454545454545454,0.1513571,middle right
0.36363636363636365,0.37748352,middle right
-0.9090909090909092,0.060945153,middle right
0.5454545454545454,0.1594869,middle right
0.0,0.11618819,middle right
-0.36363636363636365,0.38199866,middle right
0.0,0.060802206,middle right
0.5454545454545454,0.68201786,middle right
-0.18181818181818177,0.28676093,middle right
0.0,0.14777084,middle right
0.5454545454545454,0.42516136,middle right
0.36363636363636365,0.13596885,middle right
0.7272727272727273,0.55558914,middle right
0.0,0.047769975,middle right
0.18181818181818177,0.10376495,middle right
0.5454545454545454,0.57643825,middle right
-0.9090909090909092,0.2840552,middle right
0.5454545454545454,0.35303208,middle right
-0.18181818181818177,0.19595523,middle right
0.5454545454545454,0.055206582,middle right
0.18181818181818177,1.3238645,middle right
-0.18181818181818177,0.32166973,middle right
-0.7272727272727274,0.12696584,middle right
0.0,0.25875628,middle right
0.36363636363636365,0.27798086,middle right
0.0,0.39144412,middle right
0.0,0.16183701,middle right
-0.18181818181818177,0.29267672,middle right
0.0,0.095651016,middle right
-0.18181818181818177,0.13517718,middle right
-0.18181818181818177,0.25690973,middle right
0.18181818181818177,0.387933,middle right
0.18181818181818177,0.08130015,middle right
-0.18181818181818177,0.4544635,middle right
-0.18181818181818177,0.17011313,middle right
0.18181818181818177,0.29240704,middle right
-0.36363636363636365,0.17090514,middle right
-0.9090909090909092,0.12498708,middle right
-0.18181818181818177,0.13009207,middle right
0.18181818181818177,0.38345438,middle right
-0.36363636363636365,0.22425073,middle right
-0.18181818181818177,0.23237638,middle right
0.0,0.23324628,middle right
-0.5454545454545455,0.048230585,middle right
0.18181818181818177,0.042226527,middle right
0.5454545454545454,0.122475594,right
0.9090909090909091,0.2594296,right
0.5454545454545454,0.58769196,right
0.18181818181818177,0.13574958,right
0.9090909090909091,0.03672492,right
0.9090909090909091,0.15457827,right
0.9090909090909091,0.08888855,right
0.18181818181818177,0.6773098,right
0.36363636363636365,0.33409113,right
0.7272727272727273,0.08725899,right
0.5454545454545454,0.2967643,right
0.0,0.16212454,right
0.9090909090909091,1.3238645,right
0.9090909090909091,0.2026279,right
0.18181818181818177,0.20371675,right
0.9090909090909091,0.054429986,right
0.9090909090909091,0.11618819,right
0.36363636363636365,0.6690131,right
0.9090909090909091,0.35914776,right
0.0,0.5365671,right
0.7272727272727273,0.41702437,right
0.9090909090909091,0.09936386,right
0.0,0.28147832,right
0.9090909090909091,0.11663257,right
0.5454545454545454,0.09027229,right
0.5454545454545454,0.11782725,right
0.5454545454545454,0.10818827,right
0.0,0.09027229,right
0.5454545454545454,0.22431438,right
0.9090909090909091,0.28553984,right
0.18181818181818177,0.060802206,right
0.0,0.6640751,right
