wrclmch,anweight,party_feel_closest
0.4,0.14069255,left
0.4,1.3238642,left
0.4,0.3357224,left
0.4,1.184588,left
0.4,0.91679144,left
0.8,1.3238645,left
0.4,0.09286898,left
0.4,1.3238643,left
0.8,0.19625835,left
0.8,0.41320062,left
0.4,0.076148786,left
0.4,1.3238645,left
0.4,0.1117107,left
0.4,0.04403058,middle left
0.0,0.055122692,middle left
0.4,0.387933,middle left
0.0,1.3238645,middle left
-0.4,0.14140427,middle left
0.4,0.84682536,middle left
0.0,0.31198916,middle left
0.0,0.036070555,middle left
0.8,0.39221862,middle left
0.0,1.3238645,middle left
0.4,0.17084609,middle left
0.0,0.101897456,middle left
0.0,0.07427202,middle left
0.4,0.0902723,middle left
0.4,0.22311966,middle left
0.0,0.19830987,middle left
0.0,0.16153651,middle left
0.4,0.30155247,middle left
0.4,0.30155244,middle left
0.0,1.106983,middle left
-0.4,0.08130015,middle left
0.8,0.06942707,middle left
0.0,0.12189031,middle left
0.0,0.14472999,middle left
0.0,0.5330825,middle left
0.4,0.11663257,middle left
-0.4,0.51117456,middle left
0.0,0.110413164,middle left
0.4,0.22023581,middle left
0.0,0.31544432,middle left
-0.4,0.13519183,middle left
0.8,0.61951196,none
0.4,0.24262287,none
0.4,0.22967839,none
-0.4,0.60310495,none
0.8,0.122475594,none
0.4,0.09901453,none
0.0,0.16519614,none
0.0,0.51117456,none
0.4,0.4807075,none
0.0,0.78049207,none
0.4,1.3238643,none
0.4,0.7895195,none
-0.4,0.39100656,none
0.4,0.111378334,none
0.8,0.13899043,none
0.4,0.19636859,none
-0.4,1.3238645,none
-0.4,1.3238642,none
0.4,0.34304652,none
-0.4,0.23177232,none
0.0,0.23658256,none
0.4,0.14772256,none
0.0,1.2276294,none
0.4,0.2701594,none
0.0,0.09143868,none
0.0,0.13886423,none
0.0,0.15354015,none
0.4,0.07763201,none
0.0,0.28686476,none
-0.4,0.36697358,none
0.4,0.34993392,none
-0.4,0.16196275,none
-0.4,0.087982416,none
-0.4,0.23926044,none
0.0,0.47606477,none
0.0,0.49462575,none
0.4,0.24320082,none
0.0,0.102386475,none
0.8,0.2701594,none
0.0,0.28160122,none
0.0,1.3238642,none
0.4,0.36262164,none
0.0,0.1971746,none
0.8,0.12845486,none
0.4,0.20379488,none
0.0,0.24109301,none
0.0,0.15229756,none
0.0,0.14184768,none
0.4,0.30604532,none
0.4,1.207883,none
0.0,0.31736785,none
0.4,0.13942225,none
0.0,0.33084106,none
-0.8,0.961415,none
0.4,0.16281125,none
-0.4,0.057419594,none
0.0,0.12830152,none
0.0,0.19830985,none
0.8,0.7505176,none
0.4,0.12520759,none
0.8,0.13899043,none
0.0,0.06690893,none
-0.4,1.2946659,none
-0.8,0.11401966,none
0.0,0.15498595,none
0.4,0.22953384,none
0.4,0.13466832,none
0.4,0.2618619,none
0.0,0.14720772,none
0.0,0.10142515,none
0.4,0.11532422,none
0.0,1.3238642,none
0.0,0.12779364,none
0.4,1.184588,none
-0.4,0.10142514,none
0.4,0.09577179,none
0.4,0.15400556,none
0.0,0.07684516,none
0.4,0.8455839,none
0.4,0.19620048,none
0.4,0.106315374,none
0.0,0.07386128,none
0.0,0.30171502,none
-0.4,1.3238643,none
0.4,1.1291009,none
0.4,0.1290659,none
0.0,0.21999323,none
0.0,0.26418492,none
0.4,0.89700294,none
0.4,1.3238645,none
0.0,0.55597204,none
0.0,0.4573574,none
0.4,1.3238645,none
0.8,0.22425073,none
0.4,0.080475174,none
0.0,0.48149785,none
0.0,0.33409113,none
-0.4,0.55446714,none
0.0,0.116098724,none
-0.4,0.09544661,none
0.4,1.3238642,none
0.4,0.45739654,none
0.4,0.103764966,none
0.0,0.21616118,none
0.4,0.07227397,none
0.0,0.09496627,none
0.0,0.3950036,none
0.0,0.34713432,none
0.4,0.22953385,none
0.0,0.21715903,none
0.4,0.473632,middle right
-0.4,0.22425073,middle right
0.0,0.20661065,middle right
0.0,0.1676253,middle right
0.4,0.10899844,middle right
0.0,0.27258295,middle right
0.0,0.18841654,middle right
0.4,0.27397722,middle right
0.0,0.16929258,middle right
0.4,0.56376016,middle right
0.0,0.3525248,middle right
0.0,0.102386475,middle right
-0.4,0.2525667,middle right
0.0,0.61527383,middle right
0.4,0.080918506,middle right
0.0,0.3357223,middle right
0.8,0.19394627,middle right
-0.4,0.33525828,middle right
0.4,0.25875628,middle right
0.0,0.09881045,middle right
0.0,0.061002918,middle right
0.4,0.9169618,middle right
0.0,0.27772847,middle right
-0.4,0.42516136,middle right
0.0,0.57643825,middle right
0.0,0.2174638,middle right
0.0,0.11618819,middle right
0.0,0.39144412,middle right
0.0,0.054429986,right
-0.4,0.13574958,right
-0.4,0.20824687,right
0.0,0.7973725,right
-0.4,0.46025607,right
-0.4,0.5096848,right
-0.8,0.6690131,right
0.0,0.31544432,right
0.0,0.04599804,right
0.4,0.3995093,right
0.0,0.43957788,right
-0.4,0.22431438,right
-0.4,0.4974177,right
0.4,0.11057553,right
0.0,0.05771568,right
0.0,0.58769196,right
-0.4,0.22311966,right
0.0,1.3238645,right
