imueclt,anweight,party_feel_closest
-0.9090909090909092,0.37748352,left
-0.18181818181818177,0.13381788,left
-0.7272727272727274,0.17289783,left
0.9090909090909091,1.0102668,left
-0.18181818181818177,0.054313693,left
-0.18181818181818177,0.043200288,left
-0.9090909090909092,0.095651016,left
-0.9090909090909092,0.6761484,left
-0.7272727272727274,0.106591724,left
-0.7272727272727274,0.23045094,left
-0.5454545454545455,0.06579067,left
-0.36363636363636365,0.34386593,left
-0.9090909090909092,0.3127494,left
-0.36363636363636365,0.107597955,left
-0.9090909090909092,0.76235414,left
-0.18181818181818177,0.08725899,left
-0.5454545454545455,0.06690894,left
-0.18181818181818177,1.3238645,left
-0.7272727272727274,0.78134537,left
-0.36363636363636365,0.16093153,left
-0.7272727272727274,0.08232505,left
0.9090909090909091,0.40063697,left
0.0,0.4460089,left
0.18181818181818177,1.3238645,left
-0.5454545454545455,0.3338157,left
-0.18181818181818177,0.10828316,left
0.0,0.13819683,left
-0.5454545454545455,0.49641523,left
-0.18181818181818177,0.09633546,middle left
0.18181818181818177,0.22192046,middle left
0.0,0.06214383,middle left
0.18181818181818177,0.10293316,middle left
0.0,0.09553995,middle left
-0.7272727272727274,0.063752726,middle left
-0.36363636363636365,0.30155247,middle left
-0.7272727272727274,0.12923826,middle left
0.0,0.36051026,middle left
0.0,0.12905368,middle left
0.0,0.46649256,middle left
-0.18181818181818177,0.46126106,middle left
0.0,0.27038366,middle left
-0.36363636363636365,0.13861534,middle left
-0.5454545454545455,0.28782848,middle left
0.5454545454545454,1.3238645,middle left
-0.5454545454545455,1.3238642,middle left
-0.36363636363636365,0.37834403,middle left
-0.36363636363636365,0.164786,middle left
-0.18181818181818177,0.2180197,middle left
0.0,0.057419594,middle left
0.0,0.3610758,middle left
0.18181818181818177,0.102491125,middle left
0.0,0.09127872,middle left
0.5454545454545454,0.28490525,middle left
0.5454545454545454,0.14140427,middle left
0.0,0.16260028,middle left
-0.9090909090909092,0.063752726,middle left
0.0,0.22311966,middle left
0.9090909090909091,0.21468475,middle left
0.18181818181818177,0.17249608,middle left
-0.36363636363636365,0.42045686,middle left
-0.5454545454545455,0.11663257,middle left
0.36363636363636365,0.12160441,middle left
-0.18181818181818177,0.15414636,middle left
-0.9090909090909092,0.1745223,middle left
0.36363636363636365,0.78184915,middle left
0.0,0.18131083,middle left
0.0,0.30155247,middle left
0.0,0.12845486,middle left
-0.36363636363636365,1.3238645,middle left
-0.9090909090909092,0.3902762,middle left
0.7272727272727273,0.51117456,middle left
0.18181818181818177,0.08076826,middle left
0.7272727272727273,0.10321815,middle left
0.0,0.18917201,middle left
-0.9090909090909092,0.84682536,middle left
0.5454545454545454,0.11618819,middle left
0.18181818181818177,0.13508818,middle left
-0.18181818181818177,0.09211799,middle left
0.36363636363636365,0.08725899,middle left
