imueclt,anweight,party_feel_closest
-0.9090909090909092,0.33327895,left
-0.7272727272727274,0.10759794,left
-0.7272727272727274,0.30410862,left
0.0,1.0668666,left
-0.7272727272727274,0.10629268,left
-0.5454545454545455,0.03693064,left
-0.5454545454545455,0.280044,left
-0.7272727272727274,1.1351379,left
-0.7272727272727274,0.08232505,left
-0.7272727272727274,0.78134537,left
0.0,0.4460089,left
-0.18181818181818177,0.97130644,left
-0.5454545454545455,0.3357224,left
-0.7272727272727274,0.13801286,left
-0.9090909090909092,0.3127494,left
-0.9090909090909092,0.095651016,left
0.0,0.18976213,left
-0.9090909090909092,0.35108042,left
0.9090909090909091,0.07817899,left
-0.5454545454545455,0.107597955,left
-0.36363636363636365,0.20314468,left
-0.18181818181818177,1.3238643,left
-0.5454545454545455,0.076148786,left
-0.18181818181818177,0.043200288,left
0.9090909090909091,1.0102668,left
-0.18181818181818177,0.08725899,left
-0.9090909090909092,0.6761484,left
-0.5454545454545455,0.07236499,left
0.0,0.23023538,left
-0.9090909090909092,1.3238642,left
-0.7272727272727274,0.41320062,left
0.0,0.24013658,left
-0.36363636363636365,0.107597955,left
-0.36363636363636365,0.23237638,middle left
-0.18181818181818177,0.04403058,middle left
-0.18181818181818177,0.18910746,middle left
0.18181818181818177,0.060802206,middle left
0.0,1.3236659,middle left
-0.36363636363636365,0.5365671,middle left
0.0,0.28369537,middle left
-0.36363636363636365,0.13861534,middle left
0.0,0.26502168,middle left
-0.5454545454545455,0.22856614,middle left
-0.9090909090909092,0.063752726,middle left
-0.36363636363636365,0.04647404,middle left
-0.36363636363636365,1.3238645,middle left
-0.18181818181818177,0.75496703,middle left
0.36363636363636365,0.19099933,middle left
0.5454545454545454,0.28490525,middle left
-0.36363636363636365,0.060802206,middle left
0.7272727272727273,0.10895584,middle left
-0.7272727272727274,0.1895158,middle left
-0.5454545454545455,0.036070555,middle left
-0.18181818181818177,0.25676864,middle left
0.18181818181818177,0.20409732,middle left
0.0,0.30155244,middle left
-0.5454545454545455,0.20624104,middle left
-0.18181818181818177,0.17084609,middle left
0.9090909090909091,0.9663104,middle left
0.36363636363636365,0.16153651,middle left
0.0,0.99983644,middle left
-0.9090909090909092,0.16215909,middle left
0.18181818181818177,0.103764966,middle left
-0.9090909090909092,0.10090476,middle left
0.0,0.057419594,middle left
-0.5454545454545455,1.106983,middle left
0.18181818181818177,0.40194088,middle left
-0.18181818181818177,0.09633546,middle left
0.0,0.10487097,middle left
0.36363636363636365,0.24307518,middle left
-0.5454545454545455,0.33357963,middle left
0.36363636363636365,0.13001321,middle left
0.36363636363636365,0.21349965,middle left
0.36363636363636365,0.2643093,middle left
-0.5454545454545455,0.30558813,middle left
0.18181818181818177,0.060802206,middle left
0.5454545454545454,0.106591724,middle left
0.5454545454545454,0.37241134,middle left
-0.9090909090909092,0.55609435,middle left
0.0,0.3610758,middle left
-0.36363636363636365,0.46025607,middle left
0.18181818181818177,0.22192046,middle left
0.0,0.38199866,middle left
0.0,0.21468475,middle left
-0.36363636363636365,0.30155247,middle left
0.5454545454545454,1.3238645,middle left
0.5454545454545454,0.10317534,middle left
-0.9090909090909092,0.65230185,middle left
0.5454545454545454,0.13777868,middle left
0.0,0.54653525,middle left
-0.36363636363636365,0.19322245,middle left
-0.18181818181818177,0.44384092,middle left
-0.36363636363636365,0.162076,middle left
0.18181818181818177,0.101897456,middle left
0.0,0.18917201,middle left
0.0,0.07769362,middle left
0.5454545454545454,0.13517718,middle left
0.0,0.06360318,middle left
-0.18181818181818177,0.3338157,middle left
-0.7272727272727274,0.063752726,middle left
0.0,0.26129964,middle left
0.0,0.07964969,middle left
-0.7272727272727274,0.07739921,middle right
0.18181818181818177,0.08130015,middle right
-0.18181818181818177,0.4821347,middle right
0.0,0.4609019,middle right
0.0,0.15526402,middle right
0.5454545454545454,0.21571176,middle right
0.0,0.047769975,middle right
0.0,0.43157864,middle right
0.36363636363636365,0.4269993,middle right
0.0,1.3236659,middle right
-0.7272727272727274,0.9502628,middle right
-0.9090909090909092,0.18593362,middle right
0.36363636363636365,0.13517718,middle right
0.18181818181818177,1.3238643,middle right
-0.5454545454545455,0.47106415,middle right
0.36363636363636365,0.09915493,middle right
0.9090909090909091,0.2525667,middle right
0.0,0.08725899,middle right
0.0,0.30829272,middle right
0.18181818181818177,0.22425073,middle right
0.0,0.06690893,middle right
-0.18181818181818177,0.13517718,middle right
-0.36363636363636365,0.13437259,middle right
-0.36363636363636365,0.043629494,middle right
0.5454545454545454,0.074473664,middle right
0.0,1.2658765,middle right
0.18181818181818177,1.3238645,middle right
-0.5454545454545455,0.66124743,middle right
0.0,0.11618819,middle right
0.0,0.19803452,middle right
0.36363636363636365,0.061002918,middle right
0.5454545454545454,0.2721703,middle right
-0.18181818181818177,0.16929258,middle right
0.0,0.12845486,middle right
0.18181818181818177,1.2849224,middle right
0.9090909090909091,0.27779457,middle right
-0.18181818181818177,0.19595523,middle right
0.0,0.051652662,middle right
0.0,0.9169618,middle right
0.0,0.39144412,middle right
0.0,0.1895158,middle right
-0.18181818181818177,0.28676093,middle right
-0.5454545454545455,0.27326763,middle right
0.18181818181818177,0.33062372,middle right
-0.18181818181818177,0.6665579,middle right
0.0,0.32433465,middle right
0.5454545454545454,0.45086157,middle right
0.18181818181818177,0.0912433,middle right
0.5454545454545454,0.22515954,middle right
0.0,0.12907189,middle right
0.0,0.15526402,middle right
0.18181818181818177,0.16183698,middle right
0.36363636363636365,0.11268804,middle right
0.36363636363636365,0.12667987,middle right
-0.36363636363636365,1.3238645,middle right
0.18181818181818177,0.18841654,middle right
-0.18181818181818177,0.77728224,middle right
0.36363636363636365,0.37748352,middle right
-0.18181818181818177,0.20498225,middle right
0.7272727272727273,1.3236659,middle right
-0.18181818181818177,0.13009207,middle right
0.36363636363636365,0.27798086,middle right
0.36363636363636365,0.7326417,middle right
0.18181818181818177,0.13885415,right
0.9090909090909091,0.15457827,right
0.7272727272727273,0.39526898,right
0.7272727272727273,0.41702437,right
0.5454545454545454,0.22762254,right
0.7272727272727273,1.3238642,right
0.5454545454545454,0.22869827,right
0.9090909090909091,0.14140427,right
0.7272727272727273,1.0476283,right
0.9090909090909091,0.11618819,right
0.0,0.1441259,right
0.0,0.49506894,right
0.36363636363636365,0.33409113,right
0.18181818181818177,0.12779364,right
0.7272727272727273,0.78572345,right
0.0,0.28147832,right
0.36363636363636365,0.2321347,right
0.0,0.054313693,right
-0.7272727272727274,0.6152736,right
0.36363636363636365,0.6690131,right
0.5454545454545454,0.11782725,right
0.9090909090909091,0.045385156,right
0.18181818181818177,0.05045238,right
0.18181818181818177,0.3458101,right
-0.5454545454545455,0.2669762,right
0.9090909090909091,0.09936386,right
0.9090909090909091,0.23609287,right
0.0,0.06991398,right
0.36363636363636365,0.11663257,right
0.36363636363636365,0.7973725,right
0.36363636363636365,0.4376835,right
0.7272727272727273,0.16872005,right
0.9090909090909091,0.2026279,right
0.7272727272727273,0.5238143,right
0.5454545454545454,0.6635229,right
