imueclt,anweight,party_feel_closest
-0.7272727272727274,0.114422105,left
0.9090909090909091,0.40063697,left
0.9090909090909091,1.0102668,left
-0.5454545454545455,1.3238643,left
-0.36363636363636365,0.63346153,left
-0.18181818181818177,0.10828316,left
0.0,0.46656498,left
-0.5454545454545455,0.3357224,left
-0.5454545454545455,0.10828316,left
0.36363636363636365,0.514238,left
-0.5454545454545455,0.3931305,left
0.0,0.19595523,left
0.0,0.5003457,left
0.0,0.20072661,left
-0.5454545454545455,0.12667987,left
0.0,0.09199608,left
0.36363636363636365,0.16271207,left
-0.9090909090909092,0.3127494,left
-0.7272727272727274,0.23045094,left
-0.9090909090909092,1.3238645,left
0.0,0.9502628,left
-0.5454545454545455,0.49641523,left
0.0,0.5339524,left
-0.7272727272727274,0.38864112,left
0.0,0.08073391,left
-0.5454545454545455,0.14069255,left
-0.18181818181818177,0.38197234,left
-0.5454545454545455,0.21022843,left
-0.7272727272727274,1.3238643,left
-0.5454545454545455,0.06579067,left
0.0,0.14184768,left
-0.18181818181818177,0.109055094,left
-0.36363636363636365,0.07182691,middle left
0.36363636363636365,0.22214302,middle left
0.0,0.34867233,middle left
0.36363636363636365,0.13519183,middle left
-0.5454545454545455,0.22856614,middle left
-0.5454545454545455,0.64409244,middle left
0.0,0.12905368,middle left
-0.36363636363636365,0.43174264,middle left
0.0,0.095446646,middle left
0.0,0.18131083,middle left
-0.18181818181818177,0.24399124,middle left
-0.5454545454545455,0.036070555,middle left
0.36363636363636365,0.08725899,middle left
-0.5454545454545455,0.24617158,middle left
0.18181818181818177,0.4637355,middle left
-0.5454545454545455,0.38864112,middle left
-0.36363636363636365,0.03607056,middle left
-0.18181818181818177,0.46126106,middle left
0.18181818181818177,0.22192046,middle left
-0.36363636363636365,0.0950725,middle left
0.0,0.30155244,middle left
0.0,0.38199866,middle left
0.5454545454545454,0.13777868,middle left
0.36363636363636365,0.1956719,middle left
-0.18181818181818177,0.13009207,middle left
0.0,0.09553995,middle left
0.0,0.25304717,middle left
0.0,0.12160441,middle left
-0.18181818181818177,0.3611438,middle left
0.18181818181818177,0.10372264,middle left
0.0,0.30155247,middle left
-0.18181818181818177,0.18910746,middle left
-0.7272727272727274,0.1895158,middle left
-0.9090909090909092,0.21157856,middle left
0.5454545454545454,0.14140427,middle left
-0.9090909090909092,0.063752726,middle left
0.0,0.22311966,middle left
-0.36363636363636365,0.27235812,middle left
0.36363636363636365,0.15229757,middle left
-0.36363636363636365,0.30171502,middle left
0.5454545454545454,0.043200288,middle left
0.0,0.2818611,middle left
-0.18181818181818177,0.588903,middle left
-0.18181818181818177,0.2721703,middle left
0.36363636363636365,0.39144412,middle left
0.18181818181818177,0.17249608,middle left
0.18181818181818177,0.19830987,middle left
0.36363636363636365,0.24307518,middle left
0.0,0.08130015,middle left
-0.9090909090909092,1.3238643,middle left
-0.18181818181818177,0.3338157,middle left
-0.36363636363636365,0.79973817,middle left
0.0,0.06214383,middle left
0.0,0.07769362,middle left
-0.36363636363636365,0.13861534,middle left
-0.9090909090909092,0.164786,middle left
0.18181818181818177,0.40194088,middle left
0.0,0.14140427,middle left
